"movieId","title","genres","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","SciFi","War","Musical","Documentary","IMAX","Western","FilmNoir","NoGenresListed","movieId","imdbId","tmdbId"
6250,"Dreamcatcher (2003)","Drama|Horror|Sci-Fi|Thriller",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,6250,285531,6171
6251,"Piglet's Big Movie (2003)","Animation|Children",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6251,323642,13691
6252,"View from the Top (2003)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6252,264150,11523
6254,"Awful Truth, The (1937)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254,28597,14675
6263,"Basic (2003)","Drama|Thriller|War",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6263,264395,10782
6264,"Core, The (2003)","Action|Drama|Sci-Fi|Thriller",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,6264,298814,9341
6265,"Head of State (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6265,325537,9776
6266,"What a Girl Wants (2003)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6266,286788,10735
6267,"Assassination Tango (2002)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6267,283897,16425
6268,"Raising Victor Vargas (2002)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6268,316188,25461
6269,"Stevie (2002)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6269,334416,51927
6270,"Akira Kurosawa's Dreams (Dreams) (1990)","Drama|Fantasy",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6270,100998,12516
6271,"Day for Night (La Nuit Américaine) (1973)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6271,70460,1675
6273,"In a Lonely Place (1950)","Drama|Film-Noir|Mystery|Romance",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6273,42593,17057
6279,"Good Thief, The (2002)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6279,281820,6016
6280,"Man Apart, A (2003)","Action|Crime|Drama|Thriller",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6280,266465,8409
6281,"Phone Booth (2002)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6281,183649,1817
6283,"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)","Action|Animation|Sci-Fi|Thriller",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6283,275277,11299
6285,"Levity (2003)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6285,304328,21052
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)","Comedy|Crime|Drama",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6286,311519,7294
6287,"Anger Management (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287,305224,9506
6288,"Better Luck Tomorrow (2002)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6288,280477,14290
6289,"Ghosts of the Abyss (2003)","Documentary|IMAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6289,297144,24982
6290,"House of 1000 Corpses (2003)","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6290,251736,2662
6291,"Lilya 4-Ever (Lilja 4-ever) (2002)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6291,300140,12093
6294,"Bulletproof Monk (2003)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6294,245803,11817
6295,"Chasing Papi (a.k.a. Papi Chulo) (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6295,323572,24621
6296,"Mighty Wind, A (2003)","Comedy|Musical",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6296,310281,13370
6297,"Holes (2003)","Adventure|Children|Comedy|Mystery",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6297,311289,8326
6298,"Malibu's Most Wanted (2003)","Comedy|Crime",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6298,328099,13411
6299,"Winged Migration (Peuple migrateur, Le) (2001)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6299,301727,11516
6300,"Flickering Lights (Blinkende lygter) (2000)","Action|Comedy|Crime",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6300,236027,10180
6301,"Straw Dogs (1971)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6301,67800,994
6302,"Beginning of the End (1957)","Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6302,50177,66918
6303,"Andromeda Strain, The (1971)","Mystery|Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6303,66769,10514
6305,"Fahrenheit 451 (1966)","Drama|Sci-Fi",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6305,60390,1714
6306,"I Am Trying to Break Your Heart (2002)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6306,327920,14308
6308,"Legal Eagles (1986)","Comedy|Crime|Romance",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6308,91396,9930
6310,"Memories of Me (1988)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6310,95613,107569
6313,"Sibling Rivalry (1990)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6313,100611,108553
6314,"Undercover Blues (1993)","Comedy|Crime",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6314,108442,12661
6315,"Wildcats (1986)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6315,92214,29355
6316,"Wiz, The (1978)","Adventure|Children|Comedy|Fantasy|Musical",1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6316,78504,24961
6319,"My Father the Hero (Mon père, ce héros.) (1991)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6319,102465,20978
6320,"Scenes from a Mall (1991)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320,102849,47762
6322,"Confidence (2003)","Crime|Thriller",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6322,310910,10743
6323,"Identity (2003)","Crime|Horror|Mystery|Thriller",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6323,309698,2832
6324,"It Runs in the Family (2003)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6324,311110,31459
6327,"Decade Under the Influence, A (2003)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6327,342275,38868
6329,"Manic (2001)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6329,252684,15098
6330,"People I Know (2002)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6330,274711,11458
6331,"Spellbound (2002)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6331,334405,16636
6332,"Lizzie McGuire Movie, The (2003)","Children|Comedy|Romance",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332,306841,18736
6333,"X2: X-Men United (2003)","Action|Adventure|Sci-Fi|Thriller",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6333,290334,36658
6334,"Blue Car (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6334,290145,46989
6335,"Dancer Upstairs, The (2002)","Crime|Drama|Thriller",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6335,118926,20689
6336,"Marooned in Iraq (Gomgashtei dar Aragh) (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6336,317226,13438
6337,"Owning Mahowny (2003)","Crime|Drama|Thriller",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6337,285861,15394
6338,"Daddy Day Care (2003)","Children|Comedy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6338,317303,10708
6339,"Man on the Train (Homme du train, L') (2002)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6339,301414,22016
6341,"Shape of Things, The (2003)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6341,308878,22958
6342,"Trip, The (2002)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6342,250067,15850
6344,"101 Reykjavik (101 Reykjavík) (2000)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,237993,10989
6345,"Chorus Line, A (1985)","Comedy|Drama|Musical",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6345,88915,1816
6347,"Beat Street (1984)","Drama|Musical",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6347,86946,17667
6348,"Breakin' 2: Electric Boogaloo (1984)","Musical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6348,86999,17464
6349,"Breakin' (1984)","Drama|Musical",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6349,86998,15259
6350,"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)","Action|Adventure|Animation|Children|Fantasy|Sci-Fi",1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6350,92067,10515
6357,"High Society (1956)","Comedy|Musical|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6357,49314,11424
6358,"Kiss Me Kate (1953)","Comedy|Musical|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6358,45963,34857
6365,"Matrix Reloaded, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,6365,234215,604
6367,"Down with Love (2003)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367,309530,10720
6368,"Cinemania (2002)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6368,281724,51230
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6370,283900,1555
6371,"Pokémon Heroes (2003)","Animation|Children",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371,347791,33875
6373,"Bruce Almighty (2003)","Comedy|Drama|Fantasy|Romance",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6373,315327,310
6374,"In-Laws, The (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6374,314786,5146
6375,"Gigantic (A Tale of Two Johns) (2002)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6375,304081,30055
6376,"Respiro (2002)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6376,286516,12544
6377,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6377,266543,12
6378,"Italian Job, The (2003)","Action|Crime",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6378,317740,9654
6379,"Wrong Turn (2003)","Horror|Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6379,295700,9902
6380,"Capturing the Friedmans (2003)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6380,342172,2260
6382,"Together (Han ni Zai Yiki) (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6382,332639,18385
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)","Action|Crime|Thriller",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6383,322259,584
6385,"Whale Rider (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6385,298228,1088
6386,"Nevada Smith (1966)","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6386,60748,5921
6387,"Once a Thief (Zong heng si hai) (1991)","Action|Comedy|Crime|Thriller",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6387,101020,47423
6390,"Silk Stockings (1957)","Musical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6390,50972,43239
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)","Action|Drama|Horror|Sci-Fi|Thriller",0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,6395,69895,29425
6400,"Murder on a Sunday Morning (Un coupable idéal) (2001)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6400,307197,51391
6402,"Siam Sunset (1999)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,178022,50285
6405,"Treasure Island (1950)","Adventure|Children",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6405,43067,6646
6407,"Walk, Don't Run (1966)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,61170,38720
6408,"Animals are Beautiful People (1974)","Comedy|Documentary",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6408,71143,147729
6410,"Car Wash (1976)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6410,74281,15462
6412,"Destry Rides Again (1939)","Comedy|Western",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6412,31225,43828
6415,"Intervista (1987)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6415,93267,47715
6417,"Live Wire (1992)","Action",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6417,104743,12629
6422,"Shenandoah (1965)","Drama|War|Western",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6422,59711,21027
6424,"Oscar (1991)","Comedy|Crime|Mystery|Romance",0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6424,102603,11890
6425,"6th Man, The (Sixth Man, The) (1997)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425,120142,36807
6427,"Railway Children, The (1970)","Children|Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6427,66279,37662
6428,"Two Mules for Sister Sara (1970)","Comedy|War|Western",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6428,65134,11916
6429,"Winchester '73 (1950)","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6429,43137,14551
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6433,19760,26317
6434,"Objective, Burma! (1945)","War",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6434,37954,43490
6436,"This Boy's Life (1993)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6436,108330,8092
6440,"Barton Fink (1991)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6440,101410,290
6442,"Belle époque (1992)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,103791,2470
6448,"Flight of the Phoenix, The (1965)","Action|Adventure|Drama",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6448,59183,10243
6449,"From the Terrace (1960)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6449,53841,42541
6452,"Long, Hot Summer, The (1958)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6452,51878,40085
6453,"Man of Aran (1934)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6453,25456,47684
6454,"Music Box (1989)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6454,100211,2263
6460,"Trial, The (Procès, Le) (1962)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6460,57427,3009
6461,"Unforgiven, The (1960)","Drama|Western",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6461,54428,6643
6464,"Good Burger (1997)","Children|Comedy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6464,119215,14817
6465,"Jubilee (1977)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6465,76240,41426
6466,"Mississippi Masala (1991)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6466,102456,41791
6476,"Shattered (1991)","Mystery|Thriller",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6476,102900,2071
6477,"Song of Bernadette, The (1943)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6477,36377,43516
6480,"Thoroughly Modern Millie (1967)","Comedy|Musical",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6480,62362,32489
6482,"Dumb and Dumberer: When Harry Met Lloyd (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6482,329028,10152
6483,"From Justin to Kelly (2003)","Musical|Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6483,339034,31246
6484,"Hollywood Homicide (2003)","Action|Crime|Drama",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6484,329717,11375
6493,"Alex and Emma (2003)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6493,318283,17813
6502,"28 Days Later (2002)","Action|Horror|Sci-Fi",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6502,289043,170
6503,"Charlie's Angels: Full Throttle (2003)","Action|Adventure|Comedy|Crime|Thriller",1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6503,305357,9471
6506,"Fulltime Killer (Chuen jik sat sau) (2001)","Action|Thriller",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6506,286635,9581
6509,"Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6509,71141,216
6510,"Bodies, Rest & Motion (1993)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,106447,47676
6514,"Ring of Terror (1962)","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6514,56415,113739
6515,"You Only Live Once (1937)","Crime|Film-Noir",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6515,29808,52758
6516,"Anastasia (1956)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6516,48947,38171
6517,"Babe, The (1992)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6517,103747,61225
6523,"Mr. Baseball (1992)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6523,104926,18722
6527,"Scaramouche (1952)","Adventure|Romance",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6527,45125,33454
6528,"Start the Revolution Without Me (1970)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6528,66402,19753
6530,"Tenant, The (Locataire, Le) (1976)","Drama|Horror|Mystery|Thriller",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,6530,74811,11482
6533,"What's Up, Doc? (1972)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533,69495,6949
6534,"Hulk (2003)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6534,286716,1927
6535,"Legally Blonde 2: Red, White & Blonde (2003)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6535,333780,10327
6536,"Sinbad: Legend of the Seven Seas (2003)","Adventure|Animation|Children|Fantasy",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536,165982,14411
6537,"Terminator 3: Rise of the Machines (2003)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6537,181852,296
6538,"Swimming Pool (2003)","Drama|Mystery|Thriller",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6538,324133,302
6539,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6539,325980,22
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","Action|Fantasy|Sci-Fi",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6541,311429,8698
6542,"Cuckoo, The (Kukushka) (2002)","Comedy|Drama|War",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6542,308476,554
6545,"I Capture the Castle (2003)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6545,300015,17920
6547,"Northfork (2003)","Drama|Fantasy",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,322659,32235
6548,"Bad Boys II (2003)","Action|Comedy|Crime|Thriller",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6548,172156,8961
6549,"How to Deal (2003)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,319524,17403
6550,"Johnny English (2003)","Action|Comedy|Thriller",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6550,274166,9486
6551,"Anarchist Cookbook, The (2002)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6551,284850,20439
6552,"Dirty Pretty Things (2002)","Crime|Drama|Thriller",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6552,301199,3472
6553,"Embalmer, The (Imbalsamatore, L') (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6553,322725,35265
6554,"Garage Days (2002)","Comedy|Musical",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6554,280696,25921
6557,"Born to Be Wild (1995)","Adventure|Children|Comedy|Drama",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6557,113533,68927
6558,"Curly Sue (1991)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6558,101635,11894
6559,"Little Giants (1994)","Children|Comedy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6559,110364,20726
6560,"Loose Cannons (1990)","Action|Comedy",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6560,100053,24558
6561,"Mouse That Roared, The (1959)","Comedy|War",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6561,53084,12649
6563,"Masked & Anonymous (2003)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,319829,24356
6564,"Lara Croft Tomb Raider: The Cradle of Life (2003)","Action|Adventure|Comedy|Romance|Thriller",1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6564,325703,1996
6565,"Seabiscuit (2003)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6565,329575,4464
6566,"Spy Kids 3-D: Game Over (2003)","Action|Adventure|Children",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6566,338459,12279
6567,"Buffalo Soldiers (2001)","Comedy|Crime|Drama|War",0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6567,252299,9104
6568,"Camp (2003)","Comedy|Musical",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6568,342167,33339
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,319769,54580
6572,"Scorched (2003)","Comedy|Crime",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6572,286947,4613
6573,"Avanti! (1972)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6573,68240,12530
6574,"Eve of Destruction (1991)","Action|Sci-Fi|Thriller",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6574,101831,45096
6577,"Kickboxer 2: The Road Back (1991)","Action|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6577,102202,24993
6578,"Kiss Me, Stupid (1964)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6578,58265,53021
6579,"One, Two, Three (1961)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6579,55256,430
6581,"Private Life of Sherlock Holmes, The (1970)","Comedy|Drama|Mystery",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6581,66249,5185
6582,"Remo Williams: The Adventure Begins (1985)","Action|Comedy|Crime|Thriller",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6582,89901,10553
